[INFO]: AT32F421 WK Demo Start
[INFO]: ADC_IIN_RANK_IDX 3089
[
[     693,    3675,    3089,     693]
[     694,    3670,    3089,     694]
[     695,    3668,    3089,     695]
[     696,    3677,    3089,     696]
[     697,    3678,    3089,     697]
[     698,    3686,    3089,     698]
[     699,    3676,    3089,     699]
[     700,    3672,    3089,     700]
[     701,    3672,    3089,     701]
[     702,    3672,    3089,     702]
[     703,    3675,    3089,     703]
[     704,    3674,    3089,     704]
[     705,    3668,    3089,     705]

]
